"","long","lat","order","hole","piece","id","group","province","institution","participants","teacher_facilitator","classes","classroom","kindergarten","playgroup","daycare","sps","all_2017_2018","all_2018_2019","all_2019_2020","all_2020_2021","stud_tk","stud_kb","stud_tpa","stud_sps","stud_2017_2018","stud_2018_2019","stud_2019_2020","stud_2020_2021","teacher_tk","teacher_kb","teacher_tpa","teacher_sps","teacher_2017_2018","teacher_2018_2019","teacher_2019_2020","teacher_2020_2021","tk_classsize","tk_stu_teacher","kb_classsize","tpa_classsize","sps_classsize","kb_stu_teach","tpa_stu_teach","sps_stu_teach"
"2006",117.4106445,-9.04937459999996,29,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2007",117.1882755,-9.02076889999995,30,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2008",117.0153427,-9.10965629999993,31,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2009",116.7286569,-9.00620319999996,32,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2010",116.7328644,-8.86929129999993,33,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2011",116.8147278,-8.81268599999993,34,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2012",116.7461624,-8.66285799999997,35,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2013",116.8190155,-8.51677129999996,36,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2014",117.0044861,-8.50552839999995,37,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2015",117.1110764,-8.37061979999993,38,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2016",117.3880997,-8.47267149999993,39,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2017",117.4278183,-8.39577099999997,40,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2018",117.5621796,-8.40499879999993,41,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2019",117.5702515,-8.50067709999996,42,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2020",117.6000442,-8.42689509999997,43,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2021",117.6318054,-8.56130599999995,44,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2022",117.7372131,-8.56366349999996,45,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2023",117.804657,-8.72731779999998,46,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2024",118.2703629,-8.65745449999997,47,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2025",118.2308426,-8.55175689999993,48,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2026",118.081871,-8.45060819999998,49,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2027",117.9802475,-8.46471879999996,50,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2028",117.6916809,-8.23826119999995,51,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2029",117.7240982,-8.15001199999995,52,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2030",117.9365769,-8.08337019999993,53,FALSE,"1","21","21.1","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2031",116.0226841,-8.90300179999997,54,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2032",115.831276,-8.81517599999995,55,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2033",115.8209915,-8.75220869999993,56,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2034",116.0339355,-8.71966079999993,57,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2035",116.0648318,-8.77108969999995,58,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2036",116.0320129,-8.44686989999997,59,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2037",116.100458,-8.36149449999994,60,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2038",116.3704224,-8.21037289999998,61,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2039",116.7182613,-8.34735779999994,62,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2040",116.6663891,-8.55979059999993,63,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2041",116.4803692,-8.80865769999997,64,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2042",116.5707165,-8.89179039999993,65,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2043",116.4356762,-8.91973399999995,66,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2044",116.4646148,-8.82128689999996,67,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2045",116.3877945,-8.86107829999997,68,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2046",116.3798141,-8.95582009999993,69,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2047",116.3771133,-8.90407179999994,70,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2048",116.1730041,-8.91369439999994,71,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2049",116.1505356,-8.86286639999997,72,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2050",116.0188007,-8.85957529999996,73,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2051",116.0226841,-8.90300179999997,74,FALSE,"2","21","21.2","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2052",117.5599823,-8.14415359999998,75,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2053",117.6899567,-8.18074129999997,76,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2054",117.5280838,-8.38962079999993,77,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2055",117.4701538,-8.35597229999996,78,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2056",117.4800949,-8.19230079999994,79,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2057",117.5599823,-8.14415359999998,80,FALSE,"3","21","21.3","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2058",119.0679016,-8.13093659999993,81,FALSE,"4","21","21.4","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2059",119.1231287,-8.19924039999995,82,FALSE,"4","21","21.4","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2060",119.0390569,-8.26023579999998,83,FALSE,"4","21","21.4","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2061",119.0001373,-8.17908569999997,84,FALSE,"4","21","21.4","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2062",119.0679016,-8.13093659999993,85,FALSE,"4","21","21.4","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2063",117.7279358,-8.47808549999996,86,FALSE,"5","21","21.5","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2064",117.7993927,-8.55428499999994,87,FALSE,"5","21","21.5","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2065",117.7332687,-8.56016629999993,88,FALSE,"5","21","21.5","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2066",117.7279358,-8.47808549999996,89,FALSE,"5","21","21.5","Nusa Tenggara Barat",4372,202503,18018,13927,10114,1911,2236,19,206,4339,4431,4656,4372,94895,97403,587,9618,256316,169004,195387,202503,9068,8081,73,796,15172,16781,17966,18018,16,10,14,15,14,12,8,12
"2067",124.9442886,-8.95708959999996,1,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2068",124.9839285,-9.06624379999994,2,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2069",125.1169872,-8.96979989999994,3,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2070",125.1868082,-9.02901299999996,4,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2071",125.1930507,-9.15819319999997,5,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2072",124.9827433,-9.19140689999995,6,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2073",125.0879377,-9.46300199999996,7,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2074",124.7507553,-9.88163759999998,8,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2075",124.4007263,-10.1682195999999,9,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2076",124.1440888,-10.1598167999999,10,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2077",123.7982635,-10.3552723,11,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2078",123.4573593,-10.3565121,12,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2079",123.5327223,-10.175628,13,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2080",123.7688217,-10.0509509999999,14,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2081",123.596344,-10.0442505,15,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2082",123.5784683,-9.94225019999993,16,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2083",123.6679112,-9.85367299999996,17,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2084",123.6730042,-9.63067439999998,18,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2085",123.7948532,-9.49100489999995,19,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2086",124.0431519,-9.33590889999994,20,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2087",124.1351751,-9.42692009999996,21,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2088",124.2350115,-9.37444689999995,22,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2089",124.2781246,-9.50293119999998,23,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2090",124.3547801,-9.48523629999994,24,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2091",124.476073,-9.17438929999997,25,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2092",124.9442886,-8.95708959999996,26,FALSE,"1","22","22.1","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2093",122.8665924,-8.06335739999997,27,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2094",122.9721985,-8.13293359999994,28,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2095",123.0197678,-8.31745429999995,29,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2096",122.9137573,-8.32851029999995,30,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2097",122.8876114,-8.44860459999995,31,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2098",122.7830887,-8.42290689999993,32,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
"2099",122.8311157,-8.58970359999995,33,FALSE,"2","22","22.2","Nusa Tenggara Timur",4319,136538,13219,10290,9176,1399,2646,13,261,5110,5002,5245,4319,45892,82094,372,8180,281104,109321,129072,136538,483,7488,45,856,10757,11713,12652,13219,15,10,13,12,13,11,8,10
